root1	root2	image1	root1	root2	image2	positive
MeGlass_mtcnnpyp_160_32	meglass_120	85002895@N00_identity_3@2971989981_0	MeGlass_mtcnnpyp_160_32	meglass_120	85002895@N00_identity_3@5922477698_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85002895@N00_identity_3@4223062131_0	MeGlass_mtcnnpyp_160_32	meglass_120	85002895@N00_identity_3@5055662610_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85033208@N00_identity_5@3545315355_2	MeGlass_mtcnnpyp_160_32	meglass_120	85033208@N00_identity_5@3193871688_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	85033208@N00_identity_5@3546120978_2	MeGlass_mtcnnpyp_160_32	meglass_120	85033208@N00_identity_5@3193003095_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	85169589@N00_identity_19@2384115607_0	MeGlass_mtcnnpyp_160_32	meglass_120	85169589@N00_identity_19@2486315620_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85169589@N00_identity_19@2384943068_2	MeGlass_mtcnnpyp_160_32	meglass_120	85169589@N00_identity_19@2470730162_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	8519962@N07_identity_3@3327744596_0	MeGlass_mtcnnpyp_160_32	meglass_120	8519962@N07_identity_3@645852436_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	8519962@N07_identity_3@4130513460_0	MeGlass_mtcnnpyp_160_32	meglass_120	8519962@N07_identity_3@644988999_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	85306766@N00_identity_2@2120187773_0	MeGlass_mtcnnpyp_160_32	meglass_120	85306766@N00_identity_2@770657072_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85306766@N00_identity_2@2120956066_0	MeGlass_mtcnnpyp_160_32	meglass_120	85306766@N00_identity_2@2728027811_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85325384@N00_identity_2@2537812427_3	MeGlass_mtcnnpyp_160_32	meglass_120	85325384@N00_identity_2@2455931928_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85325384@N00_identity_2@2537812649_0	MeGlass_mtcnnpyp_160_32	meglass_120	85325384@N00_identity_2@2455931764_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	85336053@N00_identity_0@2060746990_1	MeGlass_mtcnnpyp_160_32	meglass_120	85336053@N00_identity_0@2768744322_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85336053@N00_identity_0@2190458163_0	MeGlass_mtcnnpyp_160_32	meglass_120	85336053@N00_identity_0@174917833_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85392967@N00_identity_4@3617222057_0	MeGlass_mtcnnpyp_160_32	meglass_120	85392967@N00_identity_4@1646761733_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85392967@N00_identity_4@899789355_0	MeGlass_mtcnnpyp_160_32	meglass_120	85392967@N00_identity_4@12492589883_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85632980@N00_identity_2@1424056932_0	MeGlass_mtcnnpyp_160_32	meglass_120	85632980@N00_identity_2@320182399_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85632980@N00_identity_2@1424094820_0	MeGlass_mtcnnpyp_160_32	meglass_120	85632980@N00_identity_2@2532983586_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85772145@N00_identity_0@246584404_0	MeGlass_mtcnnpyp_160_32	meglass_120	85772145@N00_identity_0@1075066_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85772145@N00_identity_0@246584697_1	MeGlass_mtcnnpyp_160_32	meglass_120	85772145@N00_identity_0@1075015_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85826122@N00_identity_0@2676069103_1	MeGlass_mtcnnpyp_160_32	meglass_120	85826122@N00_identity_0@2681137991_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85826122@N00_identity_0@2683789360_0	MeGlass_mtcnnpyp_160_32	meglass_120	85826122@N00_identity_0@2676807356_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85826122@N00_identity_3@3932707383_0	MeGlass_mtcnnpyp_160_32	meglass_120	85826122@N00_identity_3@4986111702_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	85826122@N00_identity_3@4001770871_0	MeGlass_mtcnnpyp_160_32	meglass_120	85826122@N00_identity_3@4985509945_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	8594403@N03_identity_6@3117467453_2	MeGlass_mtcnnpyp_160_32	meglass_120	8594403@N03_identity_6@3192688093_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	8594403@N03_identity_6@5137513340_0	MeGlass_mtcnnpyp_160_32	meglass_120	8594403@N03_identity_6@2854151189_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86048025@N00_identity_0@2501703700_0	MeGlass_mtcnnpyp_160_32	meglass_120	86048025@N00_identity_0@2371594974_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86048025@N00_identity_0@2662780297_0	MeGlass_mtcnnpyp_160_32	meglass_120	86048025@N00_identity_0@2370757603_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	8615090@N04_identity_0@12595489334_1	MeGlass_mtcnnpyp_160_32	meglass_120	8615090@N04_identity_0@2390808118_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	8615090@N04_identity_0@3106476192_0	MeGlass_mtcnnpyp_160_32	meglass_120	8615090@N04_identity_0@2229198787_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	8615090@N04_identity_8@6695216421_0	MeGlass_mtcnnpyp_160_32	meglass_120	8615090@N04_identity_8@7430482076_4	1
MeGlass_mtcnnpyp_160_32	meglass_120	8615090@N04_identity_8@6695257385_2	MeGlass_mtcnnpyp_160_32	meglass_120	8615090@N04_identity_8@7430481522_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	8616617@N06_identity_5@10656344564_1	MeGlass_mtcnnpyp_160_32	meglass_120	8616617@N06_identity_5@5261264124_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	8616617@N06_identity_5@7805686704_0	MeGlass_mtcnnpyp_160_32	meglass_120	8616617@N06_identity_5@5222923870_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86197159@N00_identity_2@5000226877_0	MeGlass_mtcnnpyp_160_32	meglass_120	86197159@N00_identity_2@5001464707_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86197159@N00_identity_2@5000229513_0	MeGlass_mtcnnpyp_160_32	meglass_120	86197159@N00_identity_2@5001386429_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86235953@N00_identity_4@176344595_0	MeGlass_mtcnnpyp_160_32	meglass_120	86235953@N00_identity_4@121866000_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86235953@N00_identity_4@452972059_0	MeGlass_mtcnnpyp_160_32	meglass_120	86235953@N00_identity_4@121864549_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86277076@N00_identity_0@2056591462_4	MeGlass_mtcnnpyp_160_32	meglass_120	86277076@N00_identity_0@6810988064_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86277076@N00_identity_0@2164824623_1	MeGlass_mtcnnpyp_160_32	meglass_120	86277076@N00_identity_0@1460661979_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	86306470@N00_identity_1@142599814_0	MeGlass_mtcnnpyp_160_32	meglass_120	86306470@N00_identity_1@3245245873_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86306470@N00_identity_1@1961764694_0	MeGlass_mtcnnpyp_160_32	meglass_120	86306470@N00_identity_1@1960915945_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	86306470@N00_identity_9@288843149_0	MeGlass_mtcnnpyp_160_32	meglass_120	86306470@N00_identity_9@288874643_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86306470@N00_identity_9@396172191_0	MeGlass_mtcnnpyp_160_32	meglass_120	86306470@N00_identity_9@1961738126_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86353974@N00_identity_1@1403722169_0	MeGlass_mtcnnpyp_160_32	meglass_120	86353974@N00_identity_1@299917331_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	86353974@N00_identity_1@2520672036_0	MeGlass_mtcnnpyp_160_32	meglass_120	86353974@N00_identity_1@263521148_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86419644@N00_identity_6@4871713859_1	MeGlass_mtcnnpyp_160_32	meglass_120	86419644@N00_identity_6@5032347418_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86419644@N00_identity_6@4871716413_1	MeGlass_mtcnnpyp_160_32	meglass_120	86419644@N00_identity_6@4624186456_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86484583@N00_identity_21@2315157871_1	MeGlass_mtcnnpyp_160_32	meglass_120	86484583@N00_identity_21@2315441073_4	1
MeGlass_mtcnnpyp_160_32	meglass_120	86484583@N00_identity_21@2315966612_1	MeGlass_mtcnnpyp_160_32	meglass_120	86484583@N00_identity_21@2315388067_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86636033@N00_identity_1@3085480811_1	MeGlass_mtcnnpyp_160_32	meglass_120	86636033@N00_identity_1@1778259217_23	1
MeGlass_mtcnnpyp_160_32	meglass_120	86636033@N00_identity_1@3152005811_1	MeGlass_mtcnnpyp_160_32	meglass_120	86636033@N00_identity_1@1561603533_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	86729668@N00_identity_8@3499719239_7	MeGlass_mtcnnpyp_160_32	meglass_120	86729668@N00_identity_8@3136245787_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86729668@N00_identity_8@3499719465_8	MeGlass_mtcnnpyp_160_32	meglass_120	86729668@N00_identity_8@3136241603_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	86793209@N00_identity_16@13343532134_0	MeGlass_mtcnnpyp_160_32	meglass_120	86793209@N00_identity_16@3562899795_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	86793209@N00_identity_16@4217592298_0	MeGlass_mtcnnpyp_160_32	meglass_120	86793209@N00_identity_16@1367013813_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86861190@N00_identity_2@3293438093_1	MeGlass_mtcnnpyp_160_32	meglass_120	86861190@N00_identity_2@2143896129_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	86861190@N00_identity_2@8213037654_0	MeGlass_mtcnnpyp_160_32	meglass_120	86861190@N00_identity_2@161381528_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86888633@N00_identity_2@4750708225_0	MeGlass_mtcnnpyp_160_32	meglass_120	86888633@N00_identity_2@4345263688_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	86888633@N00_identity_2@4750710547_0	MeGlass_mtcnnpyp_160_32	meglass_120	86888633@N00_identity_2@4344526249_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86894713@N00_identity_82@2070131254_1	MeGlass_mtcnnpyp_160_32	meglass_120	86894713@N00_identity_82@493354489_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	86894713@N00_identity_82@493339124_0	MeGlass_mtcnnpyp_160_32	meglass_120	86894713@N00_identity_82@493331602_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	87168893@N00_identity_0@6982587313_1	MeGlass_mtcnnpyp_160_32	meglass_120	87168893@N00_identity_0@1411796543_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	87168893@N00_identity_0@7442592030_0	MeGlass_mtcnnpyp_160_32	meglass_120	87168893@N00_identity_0@1070976263_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	8719119@N04_identity_4@3126792671_0	MeGlass_mtcnnpyp_160_32	meglass_120	8719119@N04_identity_4@1134109585_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	8719119@N04_identity_4@3129273620_1	MeGlass_mtcnnpyp_160_32	meglass_120	8719119@N04_identity_4@1134016013_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	87404555@N04_identity_0@11648953355_3	MeGlass_mtcnnpyp_160_32	meglass_120	87404555@N04_identity_0@11648892235_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	87404555@N04_identity_0@11648955275_0	MeGlass_mtcnnpyp_160_32	meglass_120	87404555@N04_identity_0@11648889505_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	87533642@N00_identity_3@12397944645_0	MeGlass_mtcnnpyp_160_32	meglass_120	87533642@N00_identity_3@11279907634_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	87533642@N00_identity_3@12655425324_0	MeGlass_mtcnnpyp_160_32	meglass_120	87533642@N00_identity_3@11111542445_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	87542849@N00_identity_3@1237655974_0	MeGlass_mtcnnpyp_160_32	meglass_120	87542849@N00_identity_3@1160696557_3	1
MeGlass_mtcnnpyp_160_32	meglass_120	87542849@N00_identity_3@2187146558_1	MeGlass_mtcnnpyp_160_32	meglass_120	87542849@N00_identity_3@1160694387_6	1
MeGlass_mtcnnpyp_160_32	meglass_120	87632681@N00_identity_5@2137559671_0	MeGlass_mtcnnpyp_160_32	meglass_120	87632681@N00_identity_5@8307751649_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	87632681@N00_identity_5@2889732948_2	MeGlass_mtcnnpyp_160_32	meglass_120	87632681@N00_identity_5@531889497_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	87637750@N00_identity_0@5419748183_0	MeGlass_mtcnnpyp_160_32	meglass_120	87637750@N00_identity_0@1236253225_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	87637750@N00_identity_0@5419749417_0	MeGlass_mtcnnpyp_160_32	meglass_120	87637750@N00_identity_0@1170796999_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	87652690@N00_identity_3@10165919166_2	MeGlass_mtcnnpyp_160_32	meglass_120	87652690@N00_identity_3@10165667214_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	87652690@N00_identity_3@11665056115_0	MeGlass_mtcnnpyp_160_32	meglass_120	87652690@N00_identity_3@10165651104_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	87652690@N00_identity_46@2485076169_0	MeGlass_mtcnnpyp_160_32	meglass_120	87652690@N00_identity_46@3821636808_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	87652690@N00_identity_46@2485905710_1	MeGlass_mtcnnpyp_160_32	meglass_120	87652690@N00_identity_46@2484769073_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	87755964@N00_identity_2@948841578_1	MeGlass_mtcnnpyp_160_32	meglass_120	87755964@N00_identity_2@2123448210_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	87755964@N00_identity_2@949020312_0	MeGlass_mtcnnpyp_160_32	meglass_120	87755964@N00_identity_2@2122673651_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	87767805@N00_identity_5@123521352_6	MeGlass_mtcnnpyp_160_32	meglass_120	87767805@N00_identity_5@171226964_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	87767805@N00_identity_5@123735262_2	MeGlass_mtcnnpyp_160_32	meglass_120	87767805@N00_identity_5@123421609_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	87774367@N00_identity_8@1242701899_6	MeGlass_mtcnnpyp_160_32	meglass_120	87774367@N00_identity_8@1242701899_5	1
MeGlass_mtcnnpyp_160_32	meglass_120	87774367@N00_identity_8@1242810349_8	MeGlass_mtcnnpyp_160_32	meglass_120	87774367@N00_identity_8@1242683205_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	8801044@N06_identity_11@2791480963_3	MeGlass_mtcnnpyp_160_32	meglass_120	8801044@N06_identity_11@3436966362_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	8801044@N06_identity_11@2912913558_1	MeGlass_mtcnnpyp_160_32	meglass_120	8801044@N06_identity_11@2821065978_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	88094110@N07_identity_17@10088530585_0	MeGlass_mtcnnpyp_160_32	meglass_120	88094110@N07_identity_17@10088596463_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88094110@N07_identity_17@10088560585_0	MeGlass_mtcnnpyp_160_32	meglass_120	88094110@N07_identity_17@10088472953_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	88131187@N00_identity_14@273165188_0	MeGlass_mtcnnpyp_160_32	meglass_120	88131187@N00_identity_14@273166079_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88131187@N00_identity_14@49758990_0	MeGlass_mtcnnpyp_160_32	meglass_120	88131187@N00_identity_14@273165753_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88364173@N00_identity_0@10107851053_1	MeGlass_mtcnnpyp_160_32	meglass_120	88364173@N00_identity_0@11067330136_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88364173@N00_identity_0@10628761466_1	MeGlass_mtcnnpyp_160_32	meglass_120	88364173@N00_identity_0@10731553683_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88364613@N04_identity_56@9070069761_1	MeGlass_mtcnnpyp_160_32	meglass_120	88364613@N04_identity_56@11459023956_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	88364613@N04_identity_56@9070082013_3	MeGlass_mtcnnpyp_160_32	meglass_120	88364613@N04_identity_56@11458891085_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	88379351@N00_identity_1@1014165193_0	MeGlass_mtcnnpyp_160_32	meglass_120	88379351@N00_identity_1@110816694_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88379351@N00_identity_1@10760267045_0	MeGlass_mtcnnpyp_160_32	meglass_120	88379351@N00_identity_1@101758712_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88417409@N00_identity_1@222950001_0	MeGlass_mtcnnpyp_160_32	meglass_120	88417409@N00_identity_1@1259971044_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88417409@N00_identity_1@226078486_0	MeGlass_mtcnnpyp_160_32	meglass_120	88417409@N00_identity_1@1259962504_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88419649@N00_identity_3@3795476523_0	MeGlass_mtcnnpyp_160_32	meglass_120	88419649@N00_identity_3@3694313531_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88419649@N00_identity_3@4296759215_0	MeGlass_mtcnnpyp_160_32	meglass_120	88419649@N00_identity_3@3694208759_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88482895@N00_identity_0@22214893_0	MeGlass_mtcnnpyp_160_32	meglass_120	88482895@N00_identity_0@101311149_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88482895@N00_identity_0@2251701331_0	MeGlass_mtcnnpyp_160_32	meglass_120	88482895@N00_identity_0@101310526_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88488885@N00_identity_5@1315037736_1	MeGlass_mtcnnpyp_160_32	meglass_120	88488885@N00_identity_5@1321483109_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	88488885@N00_identity_5@1319124406_0	MeGlass_mtcnnpyp_160_32	meglass_120	88488885@N00_identity_5@10916271935_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88589201@N00_identity_3@3235580851_3	MeGlass_mtcnnpyp_160_32	meglass_120	88589201@N00_identity_3@3235563781_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	88589201@N00_identity_3@3236416604_1	MeGlass_mtcnnpyp_160_32	meglass_120	88589201@N00_identity_3@3235559177_3	1
MeGlass_mtcnnpyp_160_32	meglass_120	88724996@N00_identity_10@6442816961_0	MeGlass_mtcnnpyp_160_32	meglass_120	88724996@N00_identity_10@6089557109_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	88724996@N00_identity_10@6443111803_0	MeGlass_mtcnnpyp_160_32	meglass_120	88724996@N00_identity_10@6089541999_4	1
MeGlass_mtcnnpyp_160_32	meglass_120	88864085@N00_identity_7@8716639963_2	MeGlass_mtcnnpyp_160_32	meglass_120	88864085@N00_identity_7@8716648615_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88864085@N00_identity_7@8716644833_0	MeGlass_mtcnnpyp_160_32	meglass_120	88864085@N00_identity_7@7287114690_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88891648@N00_identity_1@2684061376_0	MeGlass_mtcnnpyp_160_32	meglass_120	88891648@N00_identity_1@1341547735_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	88891648@N00_identity_1@2684344957_0	MeGlass_mtcnnpyp_160_32	meglass_120	88891648@N00_identity_1@1085620130_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	8898137@N04_identity_1@12268176455_0	MeGlass_mtcnnpyp_160_32	meglass_120	8898137@N04_identity_1@10931981266_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	8898137@N04_identity_1@13461357964_0	MeGlass_mtcnnpyp_160_32	meglass_120	8898137@N04_identity_1@10931253625_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	8929029@N07_identity_1@4947249869_1	MeGlass_mtcnnpyp_160_32	meglass_120	8929029@N07_identity_1@4909091385_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	8929029@N07_identity_1@4947283249_0	MeGlass_mtcnnpyp_160_32	meglass_120	8929029@N07_identity_1@4906721686_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	89561950@N00_identity_35@2976751136_0	MeGlass_mtcnnpyp_160_32	meglass_120	89561950@N00_identity_35@3058358304_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	89561950@N00_identity_35@3023645221_2	MeGlass_mtcnnpyp_160_32	meglass_120	89561950@N00_identity_35@3023626059_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	89636074@N00_identity_3@1313746269_0	MeGlass_mtcnnpyp_160_32	meglass_120	89636074@N00_identity_3@185574271_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	89636074@N00_identity_3@1356828266_0	MeGlass_mtcnnpyp_160_32	meglass_120	89636074@N00_identity_3@150653308_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	89717784@N00_identity_0@3583595350_0	MeGlass_mtcnnpyp_160_32	meglass_120	89717784@N00_identity_0@3584363094_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	89717784@N00_identity_0@4354868872_0	MeGlass_mtcnnpyp_160_32	meglass_120	89717784@N00_identity_0@3583683773_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	8986481@N03_identity_1@3136309757_1	MeGlass_mtcnnpyp_160_32	meglass_120	8986481@N03_identity_1@3912952620_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	8986481@N03_identity_1@3165520420_0	MeGlass_mtcnnpyp_160_32	meglass_120	8986481@N03_identity_1@3311452713_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	89958447@N00_identity_2@4551108515_0	MeGlass_mtcnnpyp_160_32	meglass_120	89958447@N00_identity_2@12246855716_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	89958447@N00_identity_2@4551111855_0	MeGlass_mtcnnpyp_160_32	meglass_120	89958447@N00_identity_2@12245702563_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	80052783@N00_identity_9@463388396_0	MeGlass_mtcnnpyp_160_32	meglass_120	80081080@N00_identity_2@11981603224_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80052783@N00_identity_9@463392212_0	MeGlass_mtcnnpyp_160_32	meglass_120	80081080@N00_identity_2@11692997586_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80081080@N00_identity_2@10272110124_2	MeGlass_mtcnnpyp_160_32	meglass_120	80087565@N00_identity_1@2371700546_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80081080@N00_identity_2@10731547795_2	MeGlass_mtcnnpyp_160_32	meglass_120	80087565@N00_identity_1@2370866209_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80087565@N00_identity_1@2370869689_0	MeGlass_mtcnnpyp_160_32	meglass_120	80146204@N00_identity_0@2460245600_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80087565@N00_identity_1@2370870065_0	MeGlass_mtcnnpyp_160_32	meglass_120	80146204@N00_identity_0@1795144306_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	80146204@N00_identity_0@2407855262_0	MeGlass_mtcnnpyp_160_32	meglass_120	80157860@N00_identity_21@3274771757_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	80146204@N00_identity_0@2637869511_0	MeGlass_mtcnnpyp_160_32	meglass_120	80157860@N00_identity_21@3203028061_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80157860@N00_identity_21@3274778963_0	MeGlass_mtcnnpyp_160_32	meglass_120	80157860@N00_identity_39@3275596946_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80157860@N00_identity_21@3275613654_3	MeGlass_mtcnnpyp_160_32	meglass_120	80157860@N00_identity_39@3274779657_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80157860@N00_identity_39@3337767589_3	MeGlass_mtcnnpyp_160_32	meglass_120	80208494@N00_identity_1@7587137280_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80157860@N00_identity_39@3337794211_3	MeGlass_mtcnnpyp_160_32	meglass_120	80208494@N00_identity_1@7587136700_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80208494@N00_identity_1@7587007610_0	MeGlass_mtcnnpyp_160_32	meglass_120	80213508@N00_identity_3@11425542944_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	80208494@N00_identity_1@7587807242_0	MeGlass_mtcnnpyp_160_32	meglass_120	80213508@N00_identity_3@11425521515_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	80213508@N00_identity_3@5294756469_0	MeGlass_mtcnnpyp_160_32	meglass_120	80358796@N00_identity_0@2372780700_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80213508@N00_identity_3@5294763073_0	MeGlass_mtcnnpyp_160_32	meglass_120	80358796@N00_identity_0@10167939084_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80358796@N00_identity_0@11888994715_2	MeGlass_mtcnnpyp_160_32	meglass_120	8037877@N03_identity_0@2139227568_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	80358796@N00_identity_0@9565203027_2	MeGlass_mtcnnpyp_160_32	meglass_120	8037877@N03_identity_0@1784180372_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8037877@N03_identity_0@4252499031_3	MeGlass_mtcnnpyp_160_32	meglass_120	80403443@N00_identity_0@4020794721_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8037877@N03_identity_0@5155620171_0	MeGlass_mtcnnpyp_160_32	meglass_120	80403443@N00_identity_0@33587591_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80403443@N00_identity_0@1084108851_0	MeGlass_mtcnnpyp_160_32	meglass_120	80403443@N00_identity_1@1084480979_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80403443@N00_identity_0@111166854_0	MeGlass_mtcnnpyp_160_32	meglass_120	80403443@N00_identity_1@1084225989_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80403443@N00_identity_1@268140504_1	MeGlass_mtcnnpyp_160_32	meglass_120	80403443@N00_identity_3@33581427_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	80403443@N00_identity_1@268143116_0	MeGlass_mtcnnpyp_160_32	meglass_120	80403443@N00_identity_3@1796202570_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	80403443@N00_identity_3@2817919625_0	MeGlass_mtcnnpyp_160_32	meglass_120	8049225@N08_identity_4@8080356947_12	0
MeGlass_mtcnnpyp_160_32	meglass_120	80403443@N00_identity_3@2817922993_1	MeGlass_mtcnnpyp_160_32	meglass_120	8049225@N08_identity_4@8080351462_15	0
MeGlass_mtcnnpyp_160_32	meglass_120	8049225@N08_identity_4@8226916373_0	MeGlass_mtcnnpyp_160_32	meglass_120	80605199@N00_identity_3@3654738309_0	0
